0,0.433013
0.003125,0.37592
0.00625,0.304381
0.009375,0.221144
0.0125,0.12941
0.015625,0.0327016
0.01875,-0.0652631
0.021875,-0.16072
0.025,-0.25
0.028125,-0.329673
0.03125,-0.396677
0.034375,-0.448436
0.0375,-0.482963
0.040625,-0.498929
0.04375,-0.495722
0.046875,-0.473465
0.05,-0.433013
0.053125,-0.37592
0.05625,-0.30438
0.059375,-0.221144
0.0625,-0.129409
0.065625,-0.0327014
0.06875,0.0652631
0.071875,0.16072
0.075,0.25
0.078125,0.329673
0.08125,0.396676
0.084375,0.448436
0.0875,0.482963
0.090625,0.498929
0.09375,0.495723
0.096875,0.473465
0.1,0.433013
0.103125,0.375921
0.10625,0.304382
0.109375,0.221145
0.1125,0.129411
0.115625,0.0327029
0.11875,-0.0652617
0.121875,-0.160718
0.125,-0.249999
0.128125,-0.329672
0.13125,-0.396676
0.134375,-0.448436
0.1375,-0.482962
0.140625,-0.498929
0.14375,-0.495723
0.146875,-0.473466
0.15,-0.433014
0.153125,-0.375921
0.15625,-0.304383
0.159375,-0.221147
0.1625,-0.129412
0.165625,-0.0327042
0.16875,0.0652604
0.171875,0.160717
0.175,0.249997
0.178125,0.329671
0.18125,0.396675
0.184375,0.448435
0.1875,0.482962
0.190625,0.498929
0.19375,0.495723
0.196875,0.473466
0.2,0.433015
0.203125,0.375922
0.20625,0.304384
0.209375,0.221148
0.2125,0.129413
0.215625,0.0327057
0.21875,-0.0652589
0.221875,-0.160716
0.225,-0.249996
0.228125,-0.32967
0.23125,-0.396674
0.234375,-0.448434
0.2375,-0.482962
0.240625,-0.498929
0.24375,-0.495723
0.246875,-0.473467
0.25,-0.433015
0.253125,-0.375923
0.25625,-0.304385
0.259375,-0.221148
0.2625,-0.129414
0.265625,-0.0327053
0.26875,0.0652598
0.271875,0.160717
0.275,0.249998
0.278125,0.329671
0.28125,0.396676
0.284375,0.448436
0.2875,0.482963
0.290625,0.498929
0.29375,0.495722
0.296875,0.473465
0.3,0.433013
0.303125,0.375919
0.30625,0.30438
0.309375,0.221143
0.3125,0.129408
0.315625,0.0326993
0.31875,-0.0652657
0.321875,-0.160723
0.325,-0.250003
0.328125,-0.329676
0.33125,-0.396679
0.334375,-0.448438
0.3375,-0.482964
0.340625,-0.49893
0.34375,-0.495722
0.346875,-0.473463
0.35,-0.43301
0.353125,-0.375915
0.35625,-0.304375
0.359375,-0.221138
0.3625,-0.129402
0.365625,-0.0326933
0.36875,0.0652716
0.371875,0.160728
0.375,0.250008
0.378125,0.32968
0.38125,0.396683
0.384375,0.448441
0.3875,0.482966
0.390625,0.49893
0.39375,0.495721
0.396875,0.473461
0.4,0.433007
0.403125,0.375912
0.40625,0.30437
0.409375,0.221132
0.4125,0.129396
0.415625,0.0326874
0.41875,-0.0652776
0.421875,-0.160734
0.425,-0.250013
0.428126,-0.329685
0.431251,-0.396686
0.434376,-0.448444
0.437501,-0.482967
0.440626,-0.498931
0.443751,-0.49572
0.446876,-0.473459
0.450001,-0.433004
0.453126,-0.375908
0.456251,-0.304366
0.459376,-0.221127
0.462501,-0.12939
0.465626,-0.0326814
0.468751,0.0652835
0.471876,0.16074
0.475001,0.250018
0.478126,0.329689
0.481251,0.39669
0.484376,0.448446
0.487501,0.482969
0.490626,0.498931
0.493751,0.495719
0.496876,0.473457
0.500001,0.433001
0.503126,0.375904
0.506251,0.304361
0.509376,0.221122
0.512501,0.129385
0.515626,0.0326754
0.518751,-0.0652894
0.521876,-0.160745
0.525001,-0.250024
0.528126,-0.329694
0.531251,-0.396694
0.534376,-0.448449
0.537501,-0.48297
0.540626,-0.498931
0.543751,-0.495719
0.546876,-0.473455
0.550001,-0.432998
0.553126,-0.3759
0.556251,-0.304356
0.559376,-0.221116
0.562501,-0.129379
0.565626,-0.0326694
0.568751,0.0652954
0.571876,0.160751
0.575001,0.250029
0.578126,0.329698
0.581251,0.396697
0.584376,0.448452
0.587501,0.482972
0.590626,0.498932
0.593751,0.495718
0.596876,0.473454
0.600001,0.432995
0.603126,0.375896
0.606251,0.304351
0.609376,0.221111
0.612501,0.129373
0.615626,0.0326635
0.618751,-0.0653013
0.621876,-0.160757
0.625001,-0.250034
0.628126,-0.329703
0.631251,-0.396701
0.634376,-0.448454
0.637501,-0.482973
0.640626,-0.498932
0.643751,-0.495717
0.646876,-0.473452
0.650001,-0.432992
0.653126,-0.375892
0.656251,-0.304347
0.659376,-0.221105
0.662501,-0.129367
0.665626,-0.0326575
0.668751,0.0653073
0.671876,0.160762
0.675001,0.250039
0.678126,0.329707
0.681251,0.396705
0.684376,0.448457
0.687501,0.482975
0.690627,0.498933
0.693752,0.495716
0.696877,0.47345
0.700002,0.432989
0.703127,0.375888
0.706252,0.304342
0.709377,0.2211
0.712502,0.129361
0.715627,0.0326515
0.718752,-0.0653132
0.721877,-0.160768
0.725002,-0.250044
0.728127,-0.329712
0.731252,-0.396708
0.734377,-0.44846
0.737502,-0.482977
0.740627,-0.498933
0.743752,-0.495715
0.746877,-0.473448
0.750002,-0.432986
0.753127,-0.375884
0.756252,-0.304337
0.759377,-0.221095
0.762502,-0.129356
0.765627,-0.0326455
0.768752,0.0653191
0.771877,0.160774
0.775002,0.25005
0.778127,0.329716
0.781252,0.396712
0.784377,0.448462
0.787502,0.482978
0.790627,0.498933
0.793752,0.495715
0.796877,0.473446
0.800002,0.432983
0.803127,0.37588
0.806252,0.304332
0.809377,0.221089
0.812502,0.12935
0.815627,0.0326396
0.818752,-0.0653251
0.821877,-0.160779
0.825002,-0.250055
0.828127,-0.329721
0.831252,-0.396716
0.834377,-0.448465
0.837502,-0.48298
0.840627,-0.498934
0.843752,-0.495714
